proposal_id,reason,tier,status,left_row_id,left_title,left_author,left_olid,right_row_id,right_title,right_author,right_olid,similarity,group_members,suggested_action,decision
ddf3950aad5ed863,MULTI_BOOK_SLOT,T6,pending,f1893251780b4d5e,"The Beans of Egypt, Maine",Carolyn Chute,,,,,,,"The Beans of Egypt, Maine | Letourneau's Used Auto Parts | Merry Men",each title treated as separate canonical book; confirm or identify if any should collapse,pending
dfc123761227a3cf,MULTI_BOOK_SLOT,T6,pending,0ec56eb1677bcab0,The Birthday Party,Harold Pinter,,,,,,,The Birthday Party | The Homecoming,each title treated as separate canonical book; confirm or identify if any should collapse,pending
58d04456e1ce0e13,MULTI_BOOK_SLOT,T6,pending,86a2646d7576ea96,The Collected Shakespeare,,,,,,,,The Collected Shakespeare | The Tempest | King Lear | A Midsummer Night's Dream,each title treated as separate canonical book; confirm or identify if any should collapse,pending
4a3f6c4ad9760e1a,SERIES_EXPLODE,T6,pending,f1c91716bf9bb2b7,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
c42e9c3769782b4e,SERIES_EXPLODE,T6,pending,f7dc36fc40d74b22,Rabbit Angstrom,,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
d5099b1acb64d48f,SERIES_EXPLODE,T6,pending,cba4cbe155e36a74,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
33db0f065d7c5dc3,SERIES_EXPLODE,T6,pending,04e5c1d34aaa017e,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
08ecf63dfd3631ec,SERIES_EXPLODE,T6,pending,2a6996bd0bd58d8c,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
7056683a69d5c864,SERIES_EXPLODE,T6,pending,578285f6ef521943,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
5fa6b951c115b9ce,SERIES_EXPLODE,T6,pending,0b079699c2dcae53,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
b4aa1762e0fdbaae,SERIES_EXPLODE,T6,pending,c9737fe61b48dd82,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
c76e5ee49956b894,SERIES_EXPLODE,T6,pending,65b00acd5723aad8,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
6a09fa2178b7c767,SERIES_EXPLODE,T6,pending,9790d19da7699e1a,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
cd45a77b550142c8,SERIES_EXPLODE,T6,pending,6803631b007c5ffe,Rabbit Angstrom,John Updike,,,,,,,"Rabbit Angstrom | Rabbit, Run | Rabbit Redux | Rabbit Is Rich | Rabbit at Rest","explode 'Rabbit Angstrom' into volumes: 'Rabbit, Run', 'Rabbit Redux', 'Rabbit Is Rich', 'Rabbit at Rest'; volume entries in this slot remain as-is",pending
